term	gene
GO:0043227	TRINITY_DN1945_c0_g1
GO:0043227	TRINITY_DN725_c1_g2
GO:0043227	TRINITY_DN12617_c0_g1
GO:0043227	TRINITY_DN60943_c0_g1
GO:0043227	TRINITY_DN60477_c1_g1
GO:0043227	TRINITY_DN19976_c0_g1
GO:0043227	TRINITY_DN1887_c0_g1
GO:0043227	TRINITY_DN3306_c2_g1
GO:0043227	TRINITY_DN8865_c1_g1
GO:0043227	TRINITY_DN14789_c0_g1
GO:0043227	TRINITY_DN10596_c2_g1
GO:0043227	TRINITY_DN151990_c0_g1
GO:0043227	TRINITY_DN12552_c0_g1
GO:0043227	TRINITY_DN15007_c0_g1
GO:0043227	TRINITY_DN9675_c0_g1
GO:0043227	TRINITY_DN2678_c0_g1
GO:0043227	TRINITY_DN36036_c1_g1
GO:0043227	TRINITY_DN5430_c1_g1
GO:0043227	TRINITY_DN8533_c0_g1
GO:0043227	TRINITY_DN26695_c0_g1
GO:0043227	TRINITY_DN172257_c0_g1
GO:0043227	TRINITY_DN10849_c0_g1
GO:0043227	TRINITY_DN8079_c0_g1
GO:0043227	TRINITY_DN11070_c0_g1
GO:0043227	TRINITY_DN94514_c0_g2
GO:0043227	TRINITY_DN3626_c0_g1
GO:0043227	TRINITY_DN5326_c1_g2
GO:0043227	TRINITY_DN27407_c0_g1
GO:0043227	TRINITY_DN169_c4_g1
GO:0043227	TRINITY_DN2412_c2_g2
GO:0043227	TRINITY_DN25703_c0_g1
GO:0043227	TRINITY_DN9676_c0_g1
GO:0043227	TRINITY_DN13709_c0_g1
GO:0043227	TRINITY_DN30524_c1_g1
GO:0043227	TRINITY_DN3708_c0_g1
GO:0043227	TRINITY_DN52965_c0_g1
GO:0043227	TRINITY_DN1592_c0_g1
GO:0043227	TRINITY_DN5034_c0_g1
GO:0043227	TRINITY_DN100_c1_g1
GO:0043227	TRINITY_DN70337_c1_g1
GO:0043227	TRINITY_DN6747_c0_g2
GO:0043227	TRINITY_DN4166_c0_g1
GO:0043227	TRINITY_DN9656_c2_g1
GO:0043227	TRINITY_DN294_c3_g2
GO:0043227	TRINITY_DN15795_c0_g1
GO:0043227	TRINITY_DN551_c0_g1
GO:0043227	TRINITY_DN78436_c0_g1
GO:0043227	TRINITY_DN13336_c0_g1
GO:0043227	TRINITY_DN6077_c0_g1
GO:0043227	TRINITY_DN57886_c0_g1
GO:0043227	TRINITY_DN77128_c0_g1
GO:0043227	TRINITY_DN2629_c0_g2
GO:0043227	TRINITY_DN36893_c0_g1
GO:0043227	TRINITY_DN1097_c3_g4
GO:0043227	TRINITY_DN8691_c0_g1
GO:0043227	TRINITY_DN19038_c1_g1
GO:0043227	TRINITY_DN19412_c0_g1
GO:0043227	TRINITY_DN152_c0_g1
GO:0043227	TRINITY_DN25_c0_g1
GO:0043227	TRINITY_DN30036_c0_g1
GO:0043227	TRINITY_DN10593_c0_g1
GO:0043227	TRINITY_DN3555_c0_g2
GO:0043227	TRINITY_DN10972_c0_g2
GO:0043227	TRINITY_DN99860_c0_g2
GO:0043227	TRINITY_DN22008_c0_g1
GO:0043227	TRINITY_DN3679_c1_g1
GO:0043227	TRINITY_DN263617_c0_g1
GO:0043227	TRINITY_DN15431_c0_g1
GO:0043227	TRINITY_DN15557_c0_g1
GO:0043227	TRINITY_DN2744_c2_g1
GO:0043227	TRINITY_DN5073_c1_g2
GO:0043227	TRINITY_DN9565_c0_g1
GO:0043227	TRINITY_DN8413_c0_g1
GO:0043227	TRINITY_DN10959_c0_g1
GO:0043227	TRINITY_DN1600_c2_g1
GO:0043227	TRINITY_DN16454_c0_g1
GO:0043227	TRINITY_DN8824_c0_g1
GO:0043227	TRINITY_DN14085_c0_g1
GO:0043227	TRINITY_DN25157_c0_g1
GO:0043227	TRINITY_DN20556_c0_g2
GO:0043227	TRINITY_DN16411_c0_g1
GO:0043227	TRINITY_DN557_c2_g1
GO:0043227	TRINITY_DN1766_c1_g1
GO:0043227	TRINITY_DN31166_c0_g1
GO:0043227	TRINITY_DN13477_c0_g2
GO:0043227	TRINITY_DN1770_c1_g1
GO:0043227	TRINITY_DN520_c0_g3
GO:0043227	TRINITY_DN4173_c0_g1
GO:0043227	TRINITY_DN23147_c0_g1
GO:0043227	TRINITY_DN49135_c1_g1
GO:0043227	TRINITY_DN1473_c0_g1
GO:0043227	TRINITY_DN11989_c0_g5
GO:0043227	TRINITY_DN15278_c0_g1
GO:0043227	TRINITY_DN151751_c0_g1
GO:0043227	TRINITY_DN58524_c0_g1
GO:0043227	TRINITY_DN62939_c0_g1
GO:0043227	TRINITY_DN4355_c0_g1
GO:0043227	TRINITY_DN50532_c0_g1
GO:0043227	TRINITY_DN20781_c0_g1
GO:0043227	TRINITY_DN9814_c1_g1
GO:0043227	TRINITY_DN10674_c0_g1
GO:0043227	TRINITY_DN25210_c0_g1
GO:0043227	TRINITY_DN982_c0_g1
GO:0043227	TRINITY_DN4542_c0_g1
GO:0043227	TRINITY_DN87752_c3_g3
GO:0043227	TRINITY_DN90986_c0_g1
GO:0043227	TRINITY_DN236_c2_g1
GO:0043227	TRINITY_DN57558_c0_g1
GO:0043227	TRINITY_DN3466_c0_g1
GO:0043227	TRINITY_DN13623_c0_g1
GO:0043227	TRINITY_DN118461_c0_g1
GO:0043227	TRINITY_DN6965_c1_g1
GO:0043227	TRINITY_DN26810_c0_g2
GO:0043227	TRINITY_DN158946_c0_g1
GO:0043227	TRINITY_DN67537_c0_g1
GO:0043227	TRINITY_DN5903_c0_g1
GO:0043227	TRINITY_DN53881_c0_g2
GO:0043227	TRINITY_DN6663_c0_g1
GO:0043227	TRINITY_DN38_c0_g1
GO:0043227	TRINITY_DN5097_c0_g2
GO:0043227	TRINITY_DN14449_c0_g1
GO:0043227	TRINITY_DN20997_c0_g1
GO:0043227	TRINITY_DN4321_c0_g1
GO:0043227	TRINITY_DN240969_c0_g1
GO:0043227	TRINITY_DN53951_c0_g1
GO:0043227	TRINITY_DN5316_c0_g1
GO:0043227	TRINITY_DN302_c0_g1
GO:0043227	TRINITY_DN29920_c0_g1
GO:0043227	TRINITY_DN11950_c1_g2
GO:0043227	TRINITY_DN11462_c1_g1
GO:0043227	TRINITY_DN5344_c1_g1
GO:0043227	TRINITY_DN26517_c2_g1
GO:0043227	TRINITY_DN4724_c5_g1
GO:0043227	TRINITY_DN7020_c1_g1
GO:0043227	TRINITY_DN1217_c1_g1
GO:0043227	TRINITY_DN53027_c0_g1
GO:0043227	TRINITY_DN16814_c0_g1
GO:0043227	TRINITY_DN3748_c2_g1
GO:0043227	TRINITY_DN42827_c0_g1
GO:0043227	TRINITY_DN1852_c0_g1
GO:0043227	TRINITY_DN848_c0_g1
GO:0043227	TRINITY_DN14929_c0_g1
GO:0043227	TRINITY_DN7267_c0_g1
GO:0043227	TRINITY_DN1340_c1_g1
GO:0043227	TRINITY_DN3831_c0_g2
GO:0043227	TRINITY_DN136870_c0_g1
GO:0043227	TRINITY_DN165826_c0_g1
GO:0043227	TRINITY_DN20385_c0_g3
GO:0043227	TRINITY_DN50975_c0_g1
GO:0043227	TRINITY_DN108832_c0_g1
GO:0043227	TRINITY_DN18379_c0_g1
GO:0043227	TRINITY_DN64594_c0_g1
GO:0043227	TRINITY_DN90918_c0_g1
GO:0043227	TRINITY_DN14978_c0_g1
GO:0043227	TRINITY_DN10943_c0_g3
GO:0043227	TRINITY_DN805_c2_g1
GO:0043227	TRINITY_DN15387_c0_g2
GO:0043227	TRINITY_DN3244_c0_g2
GO:0043227	TRINITY_DN12135_c0_g1
GO:0043227	TRINITY_DN77696_c0_g1
GO:0043227	TRINITY_DN19170_c0_g1
GO:0043227	TRINITY_DN4365_c0_g1
GO:0043227	TRINITY_DN25048_c1_g1
GO:0043227	TRINITY_DN9586_c0_g1
GO:0043227	TRINITY_DN5777_c0_g1
GO:0043227	TRINITY_DN113350_c0_g2
GO:0043227	TRINITY_DN164915_c0_g1
GO:0043227	TRINITY_DN9843_c1_g1
GO:0043227	TRINITY_DN4609_c0_g1
GO:0043227	TRINITY_DN47096_c0_g1
GO:0043227	TRINITY_DN15790_c0_g1
GO:0043227	TRINITY_DN8109_c1_g1
GO:0043227	TRINITY_DN10602_c0_g1
GO:0043227	TRINITY_DN19132_c0_g1
GO:0043227	TRINITY_DN23375_c0_g1
GO:0043227	TRINITY_DN4403_c2_g1
GO:0043227	TRINITY_DN6557_c0_g1
GO:0043227	TRINITY_DN190074_c0_g1
GO:0043227	TRINITY_DN207981_c0_g1
GO:0043227	TRINITY_DN85262_c0_g2
GO:0043227	TRINITY_DN14948_c1_g2
GO:0043227	TRINITY_DN40498_c0_g1
GO:0043227	TRINITY_DN184_c3_g1
GO:0043227	TRINITY_DN6601_c0_g1
GO:0043227	TRINITY_DN9022_c0_g1
GO:0043227	TRINITY_DN6786_c0_g2
GO:0043227	TRINITY_DN8999_c2_g1
GO:0043227	TRINITY_DN10357_c0_g1
GO:0043227	TRINITY_DN58364_c0_g1
GO:0043227	TRINITY_DN30389_c0_g1
GO:0043227	TRINITY_DN33380_c0_g1
GO:0043227	TRINITY_DN6006_c0_g1
GO:0043227	TRINITY_DN9879_c0_g1
GO:0043227	TRINITY_DN8489_c0_g1
GO:0043227	TRINITY_DN700_c0_g1
GO:0043227	TRINITY_DN13624_c0_g1
GO:0043227	TRINITY_DN3599_c0_g1
GO:0043227	TRINITY_DN1609_c1_g2
GO:0043227	TRINITY_DN7368_c2_g1
GO:0043227	TRINITY_DN3518_c0_g1
GO:0043227	TRINITY_DN45514_c0_g1
GO:0043227	TRINITY_DN13438_c0_g1
GO:0043227	TRINITY_DN481_c0_g1
GO:0043227	TRINITY_DN15047_c0_g1
GO:0043227	TRINITY_DN5427_c1_g2
GO:0043227	TRINITY_DN6754_c0_g1
GO:0043227	TRINITY_DN5226_c0_g1
GO:0043227	TRINITY_DN9246_c0_g1
GO:0043227	TRINITY_DN3742_c0_g1
GO:0043227	TRINITY_DN6700_c0_g1
GO:0043227	TRINITY_DN364_c0_g2
GO:0043227	TRINITY_DN8911_c0_g1
GO:0043227	TRINITY_DN71_c1_g1
GO:0043227	TRINITY_DN120397_c0_g1
GO:0043227	TRINITY_DN8511_c0_g1
GO:0043227	TRINITY_DN14902_c0_g1
GO:0043227	TRINITY_DN7839_c0_g1
GO:0043227	TRINITY_DN14423_c0_g1
GO:0043227	TRINITY_DN5360_c0_g1
GO:0043227	TRINITY_DN25146_c0_g1
GO:0043227	TRINITY_DN18516_c0_g1
GO:0043227	TRINITY_DN7460_c0_g1
GO:0043227	TRINITY_DN25007_c0_g1
GO:0043227	TRINITY_DN23796_c0_g1
GO:0043227	TRINITY_DN9822_c0_g1
GO:0043227	TRINITY_DN41905_c0_g1
GO:0043227	TRINITY_DN8340_c2_g1
GO:0043227	TRINITY_DN911_c0_g1
GO:0043227	TRINITY_DN10535_c0_g1
GO:0043227	TRINITY_DN115239_c0_g1
GO:0043227	TRINITY_DN40970_c0_g1
GO:0043227	TRINITY_DN17754_c0_g1
GO:0043227	TRINITY_DN13611_c0_g1
GO:0043227	TRINITY_DN94140_c0_g2
GO:0043227	TRINITY_DN13139_c2_g1
GO:0043227	TRINITY_DN5967_c0_g1
GO:0043227	TRINITY_DN550_c0_g2
GO:0043227	TRINITY_DN32_c3_g1
GO:0043227	TRINITY_DN20865_c1_g1
GO:0043227	TRINITY_DN8689_c0_g1
GO:0043227	TRINITY_DN295574_c0_g1
GO:0043227	TRINITY_DN7636_c0_g1
GO:0043227	TRINITY_DN141464_c0_g1
GO:0043227	TRINITY_DN1627_c1_g2
GO:0043227	TRINITY_DN166_c8_g1
GO:0043227	TRINITY_DN11092_c0_g1
GO:0043227	TRINITY_DN2948_c0_g1
GO:0043227	TRINITY_DN27931_c0_g2
GO:0043227	TRINITY_DN96980_c1_g1
GO:0043227	TRINITY_DN7639_c0_g1
GO:0043227	TRINITY_DN2129_c0_g1
GO:0043227	TRINITY_DN3633_c2_g1
GO:0043227	TRINITY_DN2476_c0_g1
GO:0043227	TRINITY_DN9042_c0_g1
GO:0043227	TRINITY_DN150844_c0_g2
GO:0043227	TRINITY_DN21826_c0_g1
GO:0043227	TRINITY_DN34157_c0_g1
GO:0043227	TRINITY_DN18445_c0_g1
GO:0043227	TRINITY_DN158145_c0_g1
GO:0043227	TRINITY_DN164_c0_g2
GO:0043227	TRINITY_DN6266_c0_g1
GO:0043227	TRINITY_DN11527_c2_g1
GO:0043227	TRINITY_DN17659_c0_g2
GO:0043227	TRINITY_DN14895_c0_g2
GO:0043227	TRINITY_DN50787_c0_g1
GO:0043227	TRINITY_DN224914_c0_g1
GO:0043227	TRINITY_DN6969_c0_g1
GO:0043227	TRINITY_DN19556_c0_g1
GO:0043227	TRINITY_DN139863_c0_g2
GO:0043227	TRINITY_DN111_c0_g1
GO:0043227	TRINITY_DN93726_c0_g1
GO:0043227	TRINITY_DN8904_c0_g1
GO:0043227	TRINITY_DN52109_c0_g1
GO:0043227	TRINITY_DN21084_c0_g1
GO:0043227	TRINITY_DN2412_c2_g1
GO:0043227	TRINITY_DN4878_c0_g1
GO:0043227	TRINITY_DN15812_c0_g1
GO:0043227	TRINITY_DN8704_c0_g1
GO:0043227	TRINITY_DN2546_c3_g1
GO:0043227	TRINITY_DN14112_c0_g1
GO:0043227	TRINITY_DN7552_c0_g1
GO:0043227	TRINITY_DN4419_c0_g1
GO:0043227	TRINITY_DN5448_c0_g1
GO:0043227	TRINITY_DN5331_c0_g1
GO:0043227	TRINITY_DN7721_c1_g1
GO:0043227	TRINITY_DN2787_c0_g1
GO:0043227	TRINITY_DN3247_c0_g2
GO:0043227	TRINITY_DN15071_c0_g1
GO:0043227	TRINITY_DN4266_c0_g1
GO:0043227	TRINITY_DN17698_c1_g1
GO:0043227	TRINITY_DN56146_c0_g2
GO:0043227	TRINITY_DN1008_c0_g2
GO:0043227	TRINITY_DN24788_c0_g1
GO:0043227	TRINITY_DN20935_c0_g1
GO:0043227	TRINITY_DN4704_c0_g1
GO:0043227	TRINITY_DN751_c1_g2
GO:0043227	TRINITY_DN18455_c0_g1
GO:0043227	TRINITY_DN9490_c3_g1
GO:0043227	TRINITY_DN3209_c2_g1
GO:0043227	TRINITY_DN5379_c0_g1
GO:0043227	TRINITY_DN999_c0_g1
GO:0043227	TRINITY_DN14409_c0_g1
GO:0043227	TRINITY_DN57359_c0_g1
GO:0043227	TRINITY_DN7778_c0_g1
GO:0043227	TRINITY_DN11893_c0_g2
GO:0043227	TRINITY_DN11738_c0_g1
GO:0043227	TRINITY_DN418_c0_g2
GO:0043227	TRINITY_DN83857_c0_g1
GO:0043227	TRINITY_DN51423_c0_g1
GO:0043227	TRINITY_DN12057_c0_g1
GO:0043227	TRINITY_DN1604_c0_g1
GO:0043227	TRINITY_DN1825_c1_g1
GO:0043227	TRINITY_DN9754_c0_g1
GO:0043227	TRINITY_DN159840_c0_g1
GO:0043227	TRINITY_DN11907_c1_g1
GO:0043227	TRINITY_DN6852_c0_g1
GO:0043227	TRINITY_DN8762_c0_g1
GO:0043227	TRINITY_DN8683_c0_g1
GO:0043227	TRINITY_DN10958_c0_g4
GO:0043227	TRINITY_DN19139_c0_g1
GO:0043227	TRINITY_DN3679_c0_g1
GO:0043227	TRINITY_DN27873_c0_g1
GO:0043227	TRINITY_DN2400_c2_g1
GO:0043227	TRINITY_DN3748_c1_g1
GO:0043227	TRINITY_DN2130_c0_g1
GO:0043227	TRINITY_DN2832_c4_g1
GO:0043227	TRINITY_DN22101_c0_g1
GO:0043227	TRINITY_DN620_c0_g1
GO:0043227	TRINITY_DN3020_c0_g1
GO:0043227	TRINITY_DN39303_c0_g1
GO:0043227	TRINITY_DN135518_c0_g1
GO:0043227	TRINITY_DN60361_c0_g2
GO:0043227	TRINITY_DN5032_c0_g1
GO:0043227	TRINITY_DN5791_c0_g1
GO:0043227	TRINITY_DN13261_c0_g1
GO:0043227	TRINITY_DN25645_c0_g1
GO:0043227	TRINITY_DN692_c0_g2
GO:0043227	TRINITY_DN2165_c5_g1
GO:0043227	TRINITY_DN8179_c0_g1
GO:0043227	TRINITY_DN10558_c0_g1
GO:0043227	TRINITY_DN63381_c0_g1
GO:0043227	TRINITY_DN18313_c0_g1
GO:0043227	TRINITY_DN63170_c0_g1
GO:0043227	TRINITY_DN2801_c1_g1
GO:0043227	TRINITY_DN5123_c0_g1
GO:0043227	TRINITY_DN3101_c0_g1
GO:0043227	TRINITY_DN1171_c0_g1
GO:0043227	TRINITY_DN3386_c0_g1
GO:0043227	TRINITY_DN547_c3_g1
GO:0043227	TRINITY_DN3709_c1_g1
GO:0043227	TRINITY_DN79333_c0_g1
GO:0043227	TRINITY_DN161891_c0_g1
GO:0043227	TRINITY_DN2710_c0_g1
GO:0043227	TRINITY_DN9875_c0_g1
GO:0043227	TRINITY_DN3245_c0_g1
GO:0043227	TRINITY_DN15188_c0_g1
GO:0043227	TRINITY_DN3821_c0_g1
GO:0043227	TRINITY_DN56406_c0_g1
GO:0043227	TRINITY_DN1865_c0_g1
GO:0043227	TRINITY_DN20385_c1_g1
GO:0043227	TRINITY_DN42520_c0_g2
GO:0043227	TRINITY_DN34677_c0_g1
GO:0043227	TRINITY_DN6199_c0_g1
GO:0043227	TRINITY_DN8341_c0_g1
GO:0043227	TRINITY_DN221149_c0_g1
GO:0043227	TRINITY_DN186_c0_g2
GO:0043227	TRINITY_DN3890_c3_g1
GO:0043227	TRINITY_DN3837_c1_g1
GO:0043227	TRINITY_DN1587_c0_g1
GO:0043227	TRINITY_DN1631_c0_g1
GO:0043227	TRINITY_DN75_c2_g1
GO:0043227	TRINITY_DN164872_c0_g1
GO:0043227	TRINITY_DN167799_c0_g1
GO:0043227	TRINITY_DN1565_c3_g1
GO:0043227	TRINITY_DN26778_c0_g1
GO:0043227	TRINITY_DN1312_c5_g1
GO:0043227	TRINITY_DN4718_c8_g1
GO:0043227	TRINITY_DN73617_c0_g1
GO:0043227	TRINITY_DN955_c2_g1
GO:0043227	TRINITY_DN18981_c0_g2
GO:0043227	TRINITY_DN12594_c0_g1
GO:0043227	TRINITY_DN5532_c0_g2
GO:0043227	TRINITY_DN112367_c1_g1
GO:0043227	TRINITY_DN92282_c0_g2
GO:0043227	TRINITY_DN158050_c0_g1
GO:0043227	TRINITY_DN57570_c0_g1
GO:0043227	TRINITY_DN12371_c0_g1
GO:0043227	TRINITY_DN10857_c0_g1
GO:0043227	TRINITY_DN89612_c0_g1
GO:0043227	TRINITY_DN988_c0_g1
GO:0043227	TRINITY_DN6156_c0_g1
GO:0043227	TRINITY_DN7157_c0_g1
GO:0043227	TRINITY_DN1475_c1_g1
GO:0043227	TRINITY_DN11860_c0_g1
GO:0043227	TRINITY_DN6859_c0_g3
GO:0043227	TRINITY_DN38902_c0_g1
GO:0043227	TRINITY_DN84_c23_g1
GO:0043227	TRINITY_DN4689_c0_g1
GO:0043227	TRINITY_DN10783_c0_g1
GO:0043227	TRINITY_DN21141_c0_g1
GO:0043227	TRINITY_DN58752_c0_g2
GO:0043227	TRINITY_DN8882_c0_g1
GO:0043227	TRINITY_DN512_c2_g1
GO:0043227	TRINITY_DN5377_c1_g1
GO:0043227	TRINITY_DN8470_c1_g2
GO:0043227	TRINITY_DN82656_c0_g1
GO:0043227	TRINITY_DN111475_c0_g1
GO:0043227	TRINITY_DN27693_c0_g1
GO:0043227	TRINITY_DN86885_c0_g1
GO:0043227	TRINITY_DN5551_c0_g1
GO:0043227	TRINITY_DN20378_c0_g1
GO:0043227	TRINITY_DN4059_c2_g1
GO:0043227	TRINITY_DN29511_c0_g1
GO:0043227	TRINITY_DN14925_c0_g1
GO:0043227	TRINITY_DN11807_c0_g1
GO:0043227	TRINITY_DN72_c6_g1
GO:0043227	TRINITY_DN13698_c1_g1
GO:0043227	TRINITY_DN3682_c1_g1
GO:0043227	TRINITY_DN3672_c0_g1
GO:0043227	TRINITY_DN130_c1_g1
GO:0043227	TRINITY_DN5912_c0_g2
GO:0043227	TRINITY_DN7088_c2_g1
GO:0043227	TRINITY_DN4882_c0_g1
GO:0043227	TRINITY_DN48007_c1_g1
GO:0043227	TRINITY_DN13120_c0_g1
GO:0043227	TRINITY_DN152784_c0_g1
GO:0043227	TRINITY_DN1518_c2_g1
GO:0043227	TRINITY_DN43270_c0_g2
GO:0043227	TRINITY_DN27337_c0_g1
GO:0043227	TRINITY_DN37760_c0_g1
GO:0043227	TRINITY_DN4753_c0_g1
GO:0043227	TRINITY_DN170022_c1_g1
GO:0043227	TRINITY_DN4771_c0_g1
GO:0043227	TRINITY_DN32502_c0_g1
GO:0043227	TRINITY_DN64818_c0_g3
GO:0043227	TRINITY_DN188859_c0_g1
GO:0043227	TRINITY_DN181_c0_g2
GO:0043227	TRINITY_DN3275_c1_g1
GO:0043227	TRINITY_DN134657_c0_g1
GO:0043227	TRINITY_DN91976_c0_g1
GO:0043227	TRINITY_DN14628_c0_g1
GO:0043227	TRINITY_DN17610_c0_g1
GO:0043227	TRINITY_DN5326_c0_g1
GO:0043227	TRINITY_DN13850_c0_g1
GO:0043227	TRINITY_DN100260_c0_g1
GO:0043227	TRINITY_DN11880_c0_g1
GO:0043227	TRINITY_DN7953_c0_g2
GO:0043227	TRINITY_DN515_c0_g2
GO:0043227	TRINITY_DN16192_c0_g1
GO:0043227	TRINITY_DN12132_c0_g1
GO:0043227	TRINITY_DN96898_c0_g1
GO:0043227	TRINITY_DN3939_c0_g1
GO:0043227	TRINITY_DN139943_c0_g1
GO:0043227	TRINITY_DN3471_c0_g1
GO:0043227	TRINITY_DN5072_c0_g1
GO:0043227	TRINITY_DN7393_c1_g1
GO:0043227	TRINITY_DN2736_c1_g1
GO:0043227	TRINITY_DN17696_c0_g1
GO:0043227	TRINITY_DN12110_c0_g1
GO:0043227	TRINITY_DN632_c0_g1
GO:0043227	TRINITY_DN61136_c0_g1
GO:0043227	TRINITY_DN2241_c0_g2
GO:0043227	TRINITY_DN5757_c0_g1
GO:0043227	TRINITY_DN56995_c0_g2
GO:0043227	TRINITY_DN13320_c1_g1
GO:0043227	TRINITY_DN3326_c1_g1
GO:0043227	TRINITY_DN8068_c1_g3
GO:0043227	TRINITY_DN142742_c0_g1
GO:0043227	TRINITY_DN78109_c0_g1
GO:0043227	TRINITY_DN29150_c0_g1
GO:0043227	TRINITY_DN8324_c0_g1
GO:0043227	TRINITY_DN47636_c0_g1
GO:0043227	TRINITY_DN15282_c0_g1
GO:0043227	TRINITY_DN8122_c0_g2
GO:0043227	TRINITY_DN4477_c0_g1
GO:0043227	TRINITY_DN219_c1_g1
GO:0043227	TRINITY_DN162121_c0_g1
GO:0043227	TRINITY_DN6757_c0_g1
GO:0043227	TRINITY_DN7939_c1_g1
GO:0043227	TRINITY_DN6859_c1_g2
GO:0043227	TRINITY_DN31455_c0_g1
GO:0043227	TRINITY_DN29556_c0_g1
GO:0043227	TRINITY_DN6062_c1_g1
GO:0043227	TRINITY_DN81810_c0_g1
GO:0043227	TRINITY_DN12714_c0_g1
GO:0043227	TRINITY_DN143051_c0_g1
GO:0043227	TRINITY_DN122455_c0_g1
GO:0043227	TRINITY_DN226296_c1_g1
GO:0043227	TRINITY_DN18234_c0_g1
GO:0043227	TRINITY_DN5657_c0_g1
GO:0043227	TRINITY_DN2264_c0_g1
GO:0043227	TRINITY_DN95_c2_g3
GO:0043227	TRINITY_DN3640_c0_g1
GO:0043227	TRINITY_DN2065_c0_g1
GO:0043227	TRINITY_DN637_c1_g1
GO:0043227	TRINITY_DN578_c0_g1
GO:0043227	TRINITY_DN99227_c0_g1
GO:0043227	TRINITY_DN24053_c1_g1
GO:0043227	TRINITY_DN415_c1_g2
GO:0043227	TRINITY_DN14478_c0_g1
GO:0043227	TRINITY_DN890_c0_g1
GO:0043227	TRINITY_DN9624_c0_g1
GO:0043227	TRINITY_DN8722_c0_g1
GO:0043227	TRINITY_DN7805_c7_g1
GO:0043227	TRINITY_DN9615_c0_g1
GO:0043227	TRINITY_DN164654_c0_g1
GO:0043227	TRINITY_DN117106_c0_g1
GO:0043227	TRINITY_DN88143_c0_g1
GO:0043227	TRINITY_DN1937_c0_g1
GO:0043227	TRINITY_DN495_c0_g1
GO:0043227	TRINITY_DN904_c0_g3
GO:0043227	TRINITY_DN113650_c1_g1
GO:0043227	TRINITY_DN2576_c2_g1
GO:0043227	TRINITY_DN9566_c2_g1
GO:0043227	TRINITY_DN8442_c0_g1
GO:0043227	TRINITY_DN11513_c0_g1
GO:0043227	TRINITY_DN118081_c0_g1
GO:0043227	TRINITY_DN15309_c0_g1
GO:0043227	TRINITY_DN4503_c2_g2
GO:0043227	TRINITY_DN8314_c0_g2
GO:0043227	TRINITY_DN2752_c0_g1
GO:0043227	TRINITY_DN68828_c0_g1
GO:0043227	TRINITY_DN21757_c0_g1
GO:0043227	TRINITY_DN121551_c0_g1
GO:0043227	TRINITY_DN199410_c0_g3
GO:0043227	TRINITY_DN204701_c0_g1
GO:0043227	TRINITY_DN1917_c0_g1
GO:0043227	TRINITY_DN25424_c0_g1
GO:0043227	TRINITY_DN3054_c0_g1
GO:0043227	TRINITY_DN24428_c0_g1
GO:0043227	TRINITY_DN88146_c0_g2
GO:0043227	TRINITY_DN55509_c1_g1
GO:0043227	TRINITY_DN8528_c0_g1
GO:0043227	TRINITY_DN4331_c0_g2
GO:0043227	TRINITY_DN8754_c2_g1
GO:0043227	TRINITY_DN10321_c0_g1
GO:0043227	TRINITY_DN2929_c1_g1
GO:0043227	TRINITY_DN1817_c0_g1
GO:0043227	TRINITY_DN11719_c0_g1
GO:0043227	TRINITY_DN16664_c0_g1
GO:0043227	TRINITY_DN8204_c0_g1
GO:0043227	TRINITY_DN47207_c0_g1
GO:0043227	TRINITY_DN716_c5_g1
GO:0043227	TRINITY_DN12303_c0_g1
GO:0043227	TRINITY_DN2699_c0_g1
GO:0043227	TRINITY_DN2068_c1_g1
GO:0043227	TRINITY_DN16576_c0_g1
GO:0043227	TRINITY_DN18294_c0_g1
GO:0043227	TRINITY_DN7066_c0_g1
GO:0043227	TRINITY_DN182_c0_g2
GO:0043227	TRINITY_DN258_c1_g2
GO:0043227	TRINITY_DN7366_c0_g1
GO:0043227	TRINITY_DN4163_c1_g1
GO:0043227	TRINITY_DN4213_c0_g1
GO:0043227	TRINITY_DN6724_c6_g1
GO:0043227	TRINITY_DN33421_c1_g1
GO:0043227	TRINITY_DN134105_c0_g1
GO:0043227	TRINITY_DN6542_c0_g1
GO:0043227	TRINITY_DN11123_c0_g1
GO:0043227	TRINITY_DN120789_c0_g1
GO:0043227	TRINITY_DN174667_c0_g1
GO:0043227	TRINITY_DN7454_c1_g1
GO:0043227	TRINITY_DN10903_c0_g1
GO:0043227	TRINITY_DN3811_c0_g2
GO:0043227	TRINITY_DN13014_c0_g1
GO:0043227	TRINITY_DN4503_c3_g1
GO:0043227	TRINITY_DN1160_c0_g1
GO:0043227	TRINITY_DN3373_c2_g3
GO:0043227	TRINITY_DN74183_c2_g1
GO:0043227	TRINITY_DN3277_c2_g2
GO:0043227	TRINITY_DN8703_c0_g1
GO:0043227	TRINITY_DN2912_c0_g1
GO:0043227	TRINITY_DN46920_c0_g1
GO:0043227	TRINITY_DN3534_c2_g1
GO:0043227	TRINITY_DN16849_c0_g1
GO:0043227	TRINITY_DN4624_c0_g1
GO:0043227	TRINITY_DN7505_c0_g2
GO:0043227	TRINITY_DN64805_c0_g1
GO:0043227	TRINITY_DN42010_c0_g1
GO:0043227	TRINITY_DN14694_c0_g1
GO:0043227	TRINITY_DN7032_c0_g1
GO:0043227	TRINITY_DN85972_c0_g1
GO:0043227	TRINITY_DN41206_c0_g1
GO:0043227	TRINITY_DN11654_c0_g1
GO:0043227	TRINITY_DN59488_c0_g1
