term	gene
GO:0008327	TRINITY_DN36893_c0_g1
GO:0008327	TRINITY_DN37179_c2_g1
GO:0008327	TRINITY_DN7826_c0_g1
GO:0008327	TRINITY_DN3249_c0_g1
GO:0008327	TRINITY_DN112388_c0_g3
GO:0008327	TRINITY_DN70321_c0_g1
GO:0008327	TRINITY_DN7178_c0_g1
GO:0008327	TRINITY_DN38093_c1_g1
GO:0008327	TRINITY_DN4036_c0_g2
GO:0008330	TRINITY_DN32567_c0_g1
GO:0008373	TRINITY_DN25890_c0_g1
GO:0008374	TRINITY_DN7100_c0_g1
GO:0008374	TRINITY_DN19879_c0_g1
GO:0008374	TRINITY_DN23000_c0_g1
GO:0008374	TRINITY_DN4066_c1_g1
GO:0008374	TRINITY_DN5088_c0_g2
GO:0008374	TRINITY_DN8359_c0_g1
GO:0008374	TRINITY_DN29936_c0_g1
GO:0008374	TRINITY_DN23669_c0_g1
GO:0008374	TRINITY_DN171359_c0_g1
GO:0008374	TRINITY_DN5073_c1_g2
GO:0008374	TRINITY_DN1187_c1_g1
GO:0008374	TRINITY_DN2817_c0_g1
GO:0008374	TRINITY_DN2793_c0_g1
GO:0008374	TRINITY_DN2948_c0_g1
GO:0008374	TRINITY_DN10593_c0_g1
GO:0008374	TRINITY_DN8480_c0_g2
GO:0008374	TRINITY_DN18806_c0_g1
GO:0008374	TRINITY_DN29488_c0_g1
GO:0008374	TRINITY_DN11135_c0_g1
GO:0008374	TRINITY_DN19879_c1_g1
GO:0008374	TRINITY_DN1627_c1_g2
GO:0008374	TRINITY_DN10298_c0_g1
GO:0008374	TRINITY_DN6820_c0_g1
GO:0008374	TRINITY_DN14574_c0_g1
GO:0008374	TRINITY_DN5480_c0_g3
GO:0008374	TRINITY_DN4878_c0_g1
GO:0008374	TRINITY_DN1416_c0_g1
GO:0008374	TRINITY_DN12688_c2_g1
GO:0008374	TRINITY_DN46_c1_g2
GO:0008374	TRINITY_DN3634_c0_g1
GO:0008374	TRINITY_DN5129_c3_g1
GO:0008374	TRINITY_DN41376_c1_g1
GO:0008374	TRINITY_DN180796_c0_g1
GO:0008374	TRINITY_DN5523_c0_g1
GO:0008374	TRINITY_DN9235_c0_g1
GO:0008374	TRINITY_DN8293_c1_g1
GO:0008374	TRINITY_DN17477_c0_g1
GO:0008374	TRINITY_DN137171_c0_g1
GO:0008374	TRINITY_DN117855_c0_g1
GO:0008374	TRINITY_DN5523_c2_g1
GO:0008375	TRINITY_DN1691_c0_g1
GO:0008375	TRINITY_DN21124_c0_g1
GO:0008375	TRINITY_DN173769_c0_g1
GO:0008375	TRINITY_DN283943_c0_g1
GO:0008375	TRINITY_DN19439_c0_g1
GO:0008375	TRINITY_DN3772_c0_g1
GO:0008375	TRINITY_DN5203_c0_g1
GO:0008378	TRINITY_DN15002_c0_g1
GO:0008378	TRINITY_DN44955_c0_g1
GO:0008378	TRINITY_DN10321_c0_g1
GO:0008378	TRINITY_DN87982_c0_g1
GO:0008378	TRINITY_DN79857_c0_g1
GO:0008378	TRINITY_DN4928_c0_g2
GO:0008378	TRINITY_DN50910_c0_g1
GO:0008378	TRINITY_DN4670_c0_g1
GO:0008378	TRINITY_DN28293_c0_g1
GO:0008378	TRINITY_DN4984_c0_g1
GO:0008378	TRINITY_DN12506_c0_g1
GO:0008381	TRINITY_DN107093_c0_g1
GO:0008395	TRINITY_DN23389_c0_g1
GO:0008395	TRINITY_DN732_c0_g2
GO:0008395	TRINITY_DN7453_c0_g1
GO:0008395	TRINITY_DN3837_c0_g1
GO:0008395	TRINITY_DN5444_c1_g1
GO:0008398	TRINITY_DN18347_c0_g1
GO:0008408	TRINITY_DN40615_c0_g1
GO:0008408	TRINITY_DN4818_c0_g1
GO:0008408	TRINITY_DN20779_c0_g1
GO:0008408	TRINITY_DN4029_c2_g2
GO:0008408	TRINITY_DN170055_c0_g1
GO:0008408	TRINITY_DN7550_c0_g1
GO:0008408	TRINITY_DN2851_c0_g1
GO:0008408	TRINITY_DN6186_c0_g1
GO:0008408	TRINITY_DN3110_c0_g3
GO:0008408	TRINITY_DN6270_c0_g1
GO:0008408	TRINITY_DN22312_c0_g1
GO:0008408	TRINITY_DN6312_c0_g1
GO:0008408	TRINITY_DN3568_c1_g1
GO:0008408	TRINITY_DN2929_c1_g1
GO:0008408	TRINITY_DN15124_c0_g1
GO:0008408	TRINITY_DN3110_c0_g1
GO:0008408	TRINITY_DN9319_c0_g1
GO:0008408	TRINITY_DN313_c0_g1
GO:0008408	TRINITY_DN117289_c0_g1
GO:0008408	TRINITY_DN27931_c0_g2
GO:0008408	TRINITY_DN12148_c1_g1
GO:0008408	TRINITY_DN142742_c0_g1
GO:0008409	TRINITY_DN612_c1_g1
GO:0008409	TRINITY_DN8627_c1_g1
GO:0008409	TRINITY_DN25214_c0_g1
GO:0008409	TRINITY_DN3427_c1_g1
GO:0008409	TRINITY_DN3202_c7_g1
GO:0008409	TRINITY_DN8496_c0_g2
GO:0008409	TRINITY_DN17322_c0_g1
GO:0008413	TRINITY_DN5759_c0_g1
GO:0008417	TRINITY_DN1876_c0_g1
GO:0008417	TRINITY_DN23375_c0_g1
GO:0008420	TRINITY_DN1884_c0_g1
GO:0008420	TRINITY_DN4026_c1_g1
GO:0008420	TRINITY_DN59213_c0_g2
GO:0008420	TRINITY_DN32196_c0_g1
GO:0008420	TRINITY_DN3350_c0_g2
GO:0008420	TRINITY_DN121016_c0_g1
GO:0008420	TRINITY_DN18292_c2_g1
GO:0008420	TRINITY_DN1087_c0_g1
GO:0008422	TRINITY_DN1388_c3_g1
GO:0008422	TRINITY_DN44196_c0_g1
GO:0008422	TRINITY_DN14147_c0_g1
GO:0008422	TRINITY_DN11072_c0_g1
GO:0008422	TRINITY_DN2117_c0_g1
GO:0008422	TRINITY_DN7731_c0_g1
GO:0008422	TRINITY_DN151806_c0_g1
GO:0008422	TRINITY_DN43944_c0_g1
GO:0008422	TRINITY_DN3605_c0_g1
GO:0008422	TRINITY_DN12080_c0_g1
GO:0008422	TRINITY_DN106677_c0_g1
GO:0008422	TRINITY_DN32688_c0_g1
GO:0008422	TRINITY_DN6874_c0_g1
GO:0008422	TRINITY_DN10871_c0_g1
GO:0008422	TRINITY_DN37959_c0_g1
GO:0008422	TRINITY_DN5_c11_g1
GO:0008422	TRINITY_DN50910_c0_g1
GO:0008422	TRINITY_DN19981_c0_g1
GO:0008422	TRINITY_DN1388_c0_g2
GO:0008422	TRINITY_DN18928_c0_g1
GO:0008428	TRINITY_DN4638_c0_g1
GO:0008432	TRINITY_DN4434_c0_g1
GO:0008441	TRINITY_DN12126_c0_g1
GO:0008443	TRINITY_DN5785_c1_g1
GO:0008443	TRINITY_DN1821_c0_g1
GO:0008443	TRINITY_DN1821_c0_g2
GO:0008443	TRINITY_DN13147_c0_g1
GO:0008443	TRINITY_DN152511_c0_g1
GO:0008444	TRINITY_DN6266_c0_g1
GO:0008446	TRINITY_DN32371_c2_g1
GO:0008453	TRINITY_DN61171_c0_g1
GO:0008453	TRINITY_DN24646_c0_g1
GO:0008453	TRINITY_DN194518_c0_g1
GO:0008455	TRINITY_DN21124_c0_g1
GO:0008460	TRINITY_DN97006_c0_g1
GO:0008460	TRINITY_DN39456_c1_g1
GO:0008465	TRINITY_DN93568_c0_g1
GO:0008466	TRINITY_DN15002_c0_g1
GO:0008466	TRINITY_DN21776_c0_g1
GO:0008466	TRINITY_DN28293_c0_g1
GO:0008469	TRINITY_DN1417_c0_g1
GO:0008469	TRINITY_DN49126_c0_g1
GO:0008469	TRINITY_DN14597_c0_g1
GO:0008469	TRINITY_DN1280_c0_g1
GO:0008469	TRINITY_DN2276_c2_g1
GO:0008469	TRINITY_DN47683_c0_g1
GO:0008469	TRINITY_DN40579_c0_g1
GO:0008469	TRINITY_DN7711_c1_g1
GO:0008469	TRINITY_DN20373_c0_g2
GO:0008470	TRINITY_DN9586_c0_g1
GO:0008474	TRINITY_DN130651_c0_g1
GO:0008474	TRINITY_DN88643_c0_g1
GO:0008474	TRINITY_DN15904_c0_g1
GO:0008477	TRINITY_DN11672_c1_g1
GO:0008477	TRINITY_DN1730_c0_g2
GO:0008482	TRINITY_DN20_c1_g1
GO:0008482	TRINITY_DN111019_c1_g1
GO:0008483	TRINITY_DN226296_c1_g1
GO:0008483	TRINITY_DN5013_c0_g1
GO:0008483	TRINITY_DN180140_c0_g1
GO:0008483	TRINITY_DN2880_c0_g1
GO:0008483	TRINITY_DN7157_c0_g1
GO:0008483	TRINITY_DN14978_c0_g1
GO:0008483	TRINITY_DN6945_c0_g1
GO:0008483	TRINITY_DN63283_c0_g1
GO:0008483	TRINITY_DN23689_c0_g2
GO:0008483	TRINITY_DN10750_c0_g1
GO:0008483	TRINITY_DN194518_c0_g1
GO:0008483	TRINITY_DN5332_c1_g1
GO:0008483	TRINITY_DN24646_c0_g1
GO:0008483	TRINITY_DN15251_c0_g1
GO:0008483	TRINITY_DN17107_c0_g1
GO:0008483	TRINITY_DN61171_c0_g1
GO:0008483	TRINITY_DN203682_c0_g1
GO:0008483	TRINITY_DN2073_c4_g1
GO:0008483	TRINITY_DN18357_c0_g2
GO:0008483	TRINITY_DN18978_c0_g1
GO:0008483	TRINITY_DN170621_c1_g1
GO:0008490	TRINITY_DN14985_c0_g1
GO:0008490	TRINITY_DN2974_c2_g1
GO:0008494	TRINITY_DN383_c4_g1
GO:0008509	TRINITY_DN125596_c0_g1
GO:0008509	TRINITY_DN5644_c0_g1
GO:0008509	TRINITY_DN39669_c0_g1
GO:0008509	TRINITY_DN6396_c1_g1
GO:0008509	TRINITY_DN19810_c0_g1
GO:0008509	TRINITY_DN22039_c0_g1
GO:0008509	TRINITY_DN8781_c0_g1
GO:0008509	TRINITY_DN5922_c0_g3
GO:0008509	TRINITY_DN96898_c0_g1
GO:0008509	TRINITY_DN41738_c0_g1
GO:0008509	TRINITY_DN3466_c0_g1
GO:0008509	TRINITY_DN7623_c0_g1
GO:0008509	TRINITY_DN9521_c0_g1
GO:0008509	TRINITY_DN7552_c0_g1
GO:0008509	TRINITY_DN10959_c0_g1
GO:0008509	TRINITY_DN5940_c0_g1
GO:0008509	TRINITY_DN8304_c1_g1
GO:0008509	TRINITY_DN12146_c0_g1
GO:0008509	TRINITY_DN13962_c0_g1
GO:0008509	TRINITY_DN166282_c0_g1
GO:0008509	TRINITY_DN16268_c0_g1
GO:0008509	TRINITY_DN2540_c0_g1
GO:0008509	TRINITY_DN155455_c0_g1
GO:0008509	TRINITY_DN25257_c0_g1
GO:0008509	TRINITY_DN1206_c2_g1
GO:0008509	TRINITY_DN8464_c2_g1
GO:0008509	TRINITY_DN1132_c0_g1
GO:0008509	TRINITY_DN5858_c0_g2
GO:0008509	TRINITY_DN15450_c0_g1
GO:0008509	TRINITY_DN5348_c0_g1
GO:0008509	TRINITY_DN7040_c0_g1
GO:0008509	TRINITY_DN273_c2_g1
GO:0008509	TRINITY_DN1916_c0_g3
GO:0008509	TRINITY_DN21647_c1_g1
GO:0008509	TRINITY_DN13952_c0_g1
GO:0008509	TRINITY_DN12440_c0_g1
GO:0008509	TRINITY_DN16475_c0_g1
GO:0008509	TRINITY_DN4536_c0_g4
GO:0008509	TRINITY_DN5932_c0_g1
GO:0008509	TRINITY_DN775_c1_g2
GO:0008509	TRINITY_DN84241_c0_g2
GO:0008509	TRINITY_DN78446_c0_g1
GO:0008509	TRINITY_DN55392_c0_g1
GO:0008509	TRINITY_DN4998_c0_g1
GO:0008509	TRINITY_DN116126_c0_g1
GO:0008509	TRINITY_DN716_c2_g2
GO:0008509	TRINITY_DN5773_c5_g1
GO:0008509	TRINITY_DN16830_c0_g1
GO:0008509	TRINITY_DN870_c0_g1
GO:0008509	TRINITY_DN3753_c0_g1
GO:0008509	TRINITY_DN2965_c0_g1
GO:0008509	TRINITY_DN3808_c2_g1
GO:0008509	TRINITY_DN3534_c3_g1
GO:0008509	TRINITY_DN273368_c0_g1
GO:0008509	TRINITY_DN40546_c0_g1
GO:0008509	TRINITY_DN716_c2_g1
GO:0008509	TRINITY_DN7841_c3_g1
GO:0008509	TRINITY_DN4718_c8_g1
GO:0008509	TRINITY_DN8448_c1_g1
GO:0008509	TRINITY_DN123747_c1_g1
GO:0008509	TRINITY_DN9567_c0_g1
GO:0008509	TRINITY_DN40_c0_g3
GO:0008509	TRINITY_DN69595_c0_g1
GO:0008509	TRINITY_DN14985_c0_g1
GO:0008509	TRINITY_DN17839_c0_g1
GO:0008509	TRINITY_DN5572_c0_g2
GO:0008509	TRINITY_DN5912_c0_g2
GO:0008509	TRINITY_DN9028_c3_g1
GO:0008509	TRINITY_DN81101_c0_g1
GO:0008509	TRINITY_DN18904_c1_g1
GO:0008509	TRINITY_DN1076_c4_g1
GO:0008509	TRINITY_DN14661_c0_g1
GO:0008509	TRINITY_DN32979_c0_g1
GO:0008509	TRINITY_DN3054_c0_g1
GO:0008509	TRINITY_DN11209_c0_g1
GO:0008509	TRINITY_DN911_c0_g1
GO:0008509	TRINITY_DN870_c1_g1
GO:0008509	TRINITY_DN39301_c0_g1
GO:0008509	TRINITY_DN9862_c0_g1
GO:0008509	TRINITY_DN2761_c0_g1
GO:0008509	TRINITY_DN219684_c0_g1
GO:0008509	TRINITY_DN13846_c0_g1
GO:0008509	TRINITY_DN707_c0_g1
GO:0008509	TRINITY_DN19517_c0_g1
GO:0008509	TRINITY_DN24916_c0_g1
GO:0008509	TRINITY_DN2591_c3_g1
GO:0008509	TRINITY_DN7440_c0_g1
GO:0008509	TRINITY_DN107244_c0_g1
GO:0008509	TRINITY_DN143025_c0_g1
GO:0008509	TRINITY_DN585_c1_g1
GO:0008509	TRINITY_DN6339_c0_g1
GO:0008509	TRINITY_DN2974_c2_g1
GO:0008509	TRINITY_DN44797_c1_g1
GO:0008511	TRINITY_DN3808_c2_g1
GO:0008514	TRINITY_DN5912_c0_g2
GO:0008514	TRINITY_DN123747_c1_g1
GO:0008514	TRINITY_DN13962_c0_g1
GO:0008514	TRINITY_DN4998_c0_g1
GO:0008514	TRINITY_DN22039_c0_g1
GO:0008514	TRINITY_DN55392_c0_g1
GO:0008514	TRINITY_DN9521_c0_g1
GO:0008514	TRINITY_DN39669_c0_g1
GO:0008514	TRINITY_DN21647_c1_g1
GO:0008514	TRINITY_DN41738_c0_g1
GO:0008514	TRINITY_DN4536_c0_g4
GO:0008514	TRINITY_DN10959_c0_g1
GO:0008514	TRINITY_DN3054_c0_g1
GO:0008514	TRINITY_DN16268_c0_g1
GO:0008514	TRINITY_DN16475_c0_g1
GO:0008514	TRINITY_DN911_c0_g1
GO:0008514	TRINITY_DN40546_c0_g1
GO:0008514	TRINITY_DN24916_c0_g1
GO:0008514	TRINITY_DN7040_c0_g1
GO:0008514	TRINITY_DN5932_c0_g1
GO:0008514	TRINITY_DN5858_c0_g2
GO:0008514	TRINITY_DN143025_c0_g1
GO:0008514	TRINITY_DN155455_c0_g1
GO:0008514	TRINITY_DN5572_c0_g2
GO:0008514	TRINITY_DN13952_c0_g1
GO:0008514	TRINITY_DN8304_c1_g1
GO:0008514	TRINITY_DN7623_c0_g1
GO:0008514	TRINITY_DN5348_c0_g1
GO:0008514	TRINITY_DN7841_c3_g1
GO:0008514	TRINITY_DN78446_c0_g1
GO:0008514	TRINITY_DN6396_c1_g1
GO:0008514	TRINITY_DN716_c2_g2
GO:0008514	TRINITY_DN5773_c5_g1
GO:0008514	TRINITY_DN25257_c0_g1
GO:0008514	TRINITY_DN2965_c0_g1
GO:0008514	TRINITY_DN84241_c0_g2
GO:0008514	TRINITY_DN5644_c0_g1
GO:0008514	TRINITY_DN1206_c2_g1
GO:0008514	TRINITY_DN1132_c0_g1
GO:0008514	TRINITY_DN585_c1_g1
GO:0008514	TRINITY_DN1076_c4_g1
GO:0008514	TRINITY_DN69595_c0_g1
GO:0008514	TRINITY_DN3466_c0_g1
GO:0008514	TRINITY_DN39301_c0_g1
GO:0008514	TRINITY_DN13846_c0_g1
GO:0008514	TRINITY_DN7552_c0_g1
GO:0008514	TRINITY_DN1916_c0_g3
GO:0008514	TRINITY_DN107244_c0_g1
GO:0008514	TRINITY_DN219684_c0_g1
GO:0008514	TRINITY_DN116126_c0_g1
GO:0008514	TRINITY_DN5940_c0_g1
GO:0008514	TRINITY_DN716_c2_g1
GO:0008514	TRINITY_DN4718_c8_g1
GO:0008514	TRINITY_DN3534_c3_g1
GO:0008514	TRINITY_DN96898_c0_g1
GO:0008514	TRINITY_DN81101_c0_g1
GO:0008514	TRINITY_DN2761_c0_g1
GO:0008514	TRINITY_DN273_c2_g1
GO:0008514	TRINITY_DN18904_c1_g1
GO:0008514	TRINITY_DN9862_c0_g1
GO:0008515	TRINITY_DN39105_c1_g1
GO:0008515	TRINITY_DN2063_c0_g1
GO:0008515	TRINITY_DN15826_c0_g1
GO:0008515	TRINITY_DN50569_c0_g1
GO:0008515	TRINITY_DN2063_c0_g2
GO:0008515	TRINITY_DN7778_c0_g1
GO:0008515	TRINITY_DN13336_c0_g1
GO:0008515	TRINITY_DN9130_c0_g2
GO:0008519	TRINITY_DN9027_c0_g2
GO:0008519	TRINITY_DN1264_c0_g1
GO:0008519	TRINITY_DN89612_c0_g1
GO:0008519	TRINITY_DN162777_c0_g1
GO:0008519	TRINITY_DN116126_c0_g1
GO:0008519	TRINITY_DN25257_c0_g1
GO:0008519	TRINITY_DN2854_c1_g1
GO:0008519	TRINITY_DN1206_c2_g1
GO:0008519	TRINITY_DN10482_c0_g1
GO:0008519	TRINITY_DN9027_c0_g1
GO:0008525	TRINITY_DN20489_c0_g1
GO:0008526	TRINITY_DN20489_c0_g1
GO:0008534	TRINITY_DN4438_c1_g1
GO:0008534	TRINITY_DN164915_c0_g1
GO:0008553	TRINITY_DN20831_c0_g1
GO:0008553	TRINITY_DN7029_c0_g1
GO:0008553	TRINITY_DN39223_c0_g1
GO:0008553	TRINITY_DN1404_c0_g1
GO:0008553	TRINITY_DN4617_c0_g1
GO:0008556	TRINITY_DN295539_c0_g1
GO:0008559	TRINITY_DN1441_c0_g1
GO:0008559	TRINITY_DN48903_c0_g1
GO:0008559	TRINITY_DN106111_c0_g2
GO:0008559	TRINITY_DN152784_c0_g1
GO:0008565	TRINITY_DN61295_c0_g1
GO:0008565	TRINITY_DN884_c1_g3
GO:0008565	TRINITY_DN8666_c0_g1
GO:0008565	TRINITY_DN4689_c0_g1
GO:0008565	TRINITY_DN2035_c0_g2
GO:0008565	TRINITY_DN20378_c0_g1
GO:0008565	TRINITY_DN7958_c0_g1
GO:0008565	TRINITY_DN5663_c0_g1
GO:0008565	TRINITY_DN1208_c1_g1
GO:0008565	TRINITY_DN12257_c1_g1
GO:0008565	TRINITY_DN80133_c0_g1
GO:0008565	TRINITY_DN10363_c0_g1
GO:0008565	TRINITY_DN1518_c2_g1
GO:0008565	TRINITY_DN13333_c0_g1
GO:0008565	TRINITY_DN88192_c0_g2
GO:0008565	TRINITY_DN3066_c0_g1
GO:0008565	TRINITY_DN5346_c0_g1
GO:0008565	TRINITY_DN571_c1_g1
GO:0008565	TRINITY_DN2035_c0_g1
GO:0008565	TRINITY_DN196314_c0_g1
GO:0008565	TRINITY_DN3359_c0_g1
GO:0008565	TRINITY_DN36695_c0_g1
GO:0008565	TRINITY_DN7242_c0_g1
GO:0008565	TRINITY_DN129733_c0_g1
GO:0008565	TRINITY_DN13105_c0_g1
GO:0008565	TRINITY_DN33775_c0_g1
GO:0008565	TRINITY_DN7014_c0_g1
GO:0008565	TRINITY_DN751_c0_g1
GO:0008565	TRINITY_DN284_c2_g1
GO:0008565	TRINITY_DN9822_c0_g1
GO:0008565	TRINITY_DN9001_c0_g1
GO:0008565	TRINITY_DN5135_c0_g1
GO:0008565	TRINITY_DN5517_c0_g1
GO:0008565	TRINITY_DN6364_c0_g1
GO:0008565	TRINITY_DN2546_c3_g1
GO:0008565	TRINITY_DN12765_c0_g2
GO:0008565	TRINITY_DN8644_c0_g1
GO:0008565	TRINITY_DN1208_c1_g2
GO:0008565	TRINITY_DN8076_c0_g1
GO:0008565	TRINITY_DN8911_c0_g1
GO:0008565	TRINITY_DN15103_c0_g1
GO:0008565	TRINITY_DN36990_c0_g1
GO:0008565	TRINITY_DN431_c0_g3
GO:0008565	TRINITY_DN27390_c0_g1
GO:0008565	TRINITY_DN20924_c0_g1
GO:0008565	TRINITY_DN14135_c0_g1
GO:0008565	TRINITY_DN3988_c0_g1
GO:0008565	TRINITY_DN17610_c0_g1
GO:0008565	TRINITY_DN258_c1_g2
GO:0008565	TRINITY_DN284_c2_g2
GO:0008569	TRINITY_DN1235_c1_g1
GO:0008569	TRINITY_DN34148_c0_g1
GO:0008569	TRINITY_DN2384_c1_g1
GO:0008569	TRINITY_DN84880_c0_g1
GO:0008569	TRINITY_DN520_c0_g2
GO:0008569	TRINITY_DN32424_c0_g1
GO:0008569	TRINITY_DN4489_c0_g1
GO:0008574	TRINITY_DN5776_c0_g1
GO:0008574	TRINITY_DN884_c1_g1
GO:0008574	TRINITY_DN14425_c0_g1
GO:0008574	TRINITY_DN6058_c1_g1
GO:0008574	TRINITY_DN7115_c0_g1
GO:0008574	TRINITY_DN65401_c0_g1
GO:0008574	TRINITY_DN1951_c0_g1
GO:0008574	TRINITY_DN25718_c0_g1
GO:0008574	TRINITY_DN13454_c0_g1
GO:0008574	TRINITY_DN1273_c1_g1
GO:0008574	TRINITY_DN114815_c0_g1
GO:0008574	TRINITY_DN26678_c0_g1
GO:0008574	TRINITY_DN4563_c3_g1
GO:0008574	TRINITY_DN4693_c0_g1
GO:0008574	TRINITY_DN23867_c0_g1
GO:0008574	TRINITY_DN50296_c0_g1
GO:0008574	TRINITY_DN203262_c0_g1
GO:0008574	TRINITY_DN6896_c0_g1
GO:0008574	TRINITY_DN13193_c0_g1
GO:0008574	TRINITY_DN16703_c0_g1
GO:0008574	TRINITY_DN10710_c0_g1
GO:0008574	TRINITY_DN22754_c0_g1
GO:0008574	TRINITY_DN25718_c3_g1
GO:0008641	TRINITY_DN9787_c0_g1
GO:0008641	TRINITY_DN2086_c1_g1
GO:0008641	TRINITY_DN4241_c0_g1
GO:0008641	TRINITY_DN35502_c0_g1
GO:0008641	TRINITY_DN1008_c4_g1
GO:0008649	TRINITY_DN70662_c0_g1
GO:0008649	TRINITY_DN2455_c0_g2
GO:0008649	TRINITY_DN6726_c0_g1
GO:0008649	TRINITY_DN112046_c0_g1
GO:0008649	TRINITY_DN1981_c0_g1
GO:0008649	TRINITY_DN25088_c0_g1
GO:0008649	TRINITY_DN11581_c0_g1
GO:0008649	TRINITY_DN988_c0_g1
GO:0008649	TRINITY_DN9686_c0_g1
GO:0008649	TRINITY_DN70011_c0_g1
GO:0008649	TRINITY_DN58894_c1_g1
GO:0008649	TRINITY_DN1825_c1_g1
GO:0008649	TRINITY_DN5667_c2_g1
GO:0008650	TRINITY_DN2455_c0_g2
GO:0008650	TRINITY_DN112046_c0_g1
GO:0008676	TRINITY_DN150630_c3_g1
GO:0008686	TRINITY_DN7860_c0_g1
GO:0008686	TRINITY_DN43320_c0_g1
GO:0008686	TRINITY_DN7860_c1_g1
GO:0008692	TRINITY_DN63853_c2_g1
GO:0008692	TRINITY_DN654_c0_g1
GO:0008692	TRINITY_DN5034_c0_g1
GO:0008705	TRINITY_DN103735_c0_g1
GO:0008705	TRINITY_DN47341_c0_g1
GO:0008728	TRINITY_DN17729_c0_g1
GO:0008728	TRINITY_DN5661_c0_g1
GO:0008728	TRINITY_DN19766_c0_g1
GO:0008728	TRINITY_DN3025_c1_g1
GO:0008732	TRINITY_DN29117_c0_g1
GO:0008746	TRINITY_DN15278_c0_g1
GO:0008757	TRINITY_DN4427_c1_g1
GO:0008757	TRINITY_DN70662_c0_g1
GO:0008757	TRINITY_DN136236_c0_g1
GO:0008757	TRINITY_DN8382_c2_g1
GO:0008757	TRINITY_DN12441_c0_g1
GO:0008757	TRINITY_DN21743_c1_g1
GO:0008757	TRINITY_DN88432_c1_g1
GO:0008757	TRINITY_DN2455_c0_g2
GO:0008757	TRINITY_DN41397_c0_g1
GO:0008757	TRINITY_DN58894_c1_g1
GO:0008757	TRINITY_DN187531_c0_g1
GO:0008757	TRINITY_DN3778_c0_g1
GO:0008757	TRINITY_DN6126_c0_g2
GO:0008757	TRINITY_DN37593_c0_g1
GO:0008757	TRINITY_DN23686_c0_g1
GO:0008757	TRINITY_DN4403_c2_g1
GO:0008757	TRINITY_DN759_c2_g1
GO:0008757	TRINITY_DN34805_c0_g1
GO:0008757	TRINITY_DN10461_c0_g1
GO:0008757	TRINITY_DN5045_c0_g1
GO:0008757	TRINITY_DN3623_c0_g1
GO:0008757	TRINITY_DN15560_c0_g1
GO:0008757	TRINITY_DN22782_c0_g2
GO:0008757	TRINITY_DN2765_c0_g2
GO:0008757	TRINITY_DN988_c0_g1
GO:0008757	TRINITY_DN1247_c0_g1
GO:0008757	TRINITY_DN2382_c1_g1
GO:0008757	TRINITY_DN24934_c0_g1
GO:0008757	TRINITY_DN2136_c0_g1
GO:0008757	TRINITY_DN25048_c1_g1
GO:0008757	TRINITY_DN37117_c0_g2
GO:0008757	TRINITY_DN118_c4_g1
GO:0008757	TRINITY_DN1830_c2_g1
GO:0008757	TRINITY_DN7304_c0_g1
GO:0008757	TRINITY_DN5667_c2_g1
GO:0008757	TRINITY_DN10994_c0_g1
GO:0008757	TRINITY_DN18216_c0_g1
GO:0008757	TRINITY_DN17886_c0_g1
GO:0008757	TRINITY_DN1825_c1_g1
GO:0008757	TRINITY_DN2676_c0_g1
GO:0008757	TRINITY_DN17665_c0_g1
GO:0008757	TRINITY_DN19949_c0_g1
GO:0008757	TRINITY_DN514_c2_g1
GO:0008757	TRINITY_DN6841_c0_g1
GO:0008757	TRINITY_DN1981_c0_g1
GO:0008757	TRINITY_DN16641_c0_g1
GO:0008757	TRINITY_DN30038_c0_g1
GO:0008757	TRINITY_DN5954_c0_g1
GO:0008757	TRINITY_DN54350_c0_g1
GO:0008757	TRINITY_DN49126_c0_g1
GO:0008757	TRINITY_DN40579_c0_g1
GO:0008757	TRINITY_DN52709_c0_g1
GO:0008757	TRINITY_DN776_c1_g1
GO:0008757	TRINITY_DN14895_c0_g2
GO:0008757	TRINITY_DN1990_c0_g1
GO:0008757	TRINITY_DN1188_c3_g1
GO:0008757	TRINITY_DN15324_c0_g1
GO:0008757	TRINITY_DN14895_c0_g1
GO:0008757	TRINITY_DN2515_c1_g1
GO:0008757	TRINITY_DN6126_c0_g1
GO:0008757	TRINITY_DN6456_c9_g1
GO:0008757	TRINITY_DN804_c3_g1
GO:0008757	TRINITY_DN1417_c0_g1
GO:0008757	TRINITY_DN11581_c0_g1
GO:0008757	TRINITY_DN11236_c0_g1
GO:0008757	TRINITY_DN2515_c2_g1
GO:0008757	TRINITY_DN13120_c0_g1
GO:0008757	TRINITY_DN57765_c0_g1
GO:0008757	TRINITY_DN16328_c0_g1
GO:0008757	TRINITY_DN14597_c0_g1
GO:0008757	TRINITY_DN1990_c0_g2
GO:0008757	TRINITY_DN48509_c0_g1
GO:0008757	TRINITY_DN10431_c0_g2
GO:0008757	TRINITY_DN125_c1_g2
GO:0008757	TRINITY_DN7711_c1_g1
GO:0008757	TRINITY_DN2276_c2_g1
GO:0008757	TRINITY_DN84643_c0_g1
GO:0008757	TRINITY_DN1280_c0_g1
GO:0008757	TRINITY_DN13318_c0_g1
GO:0008757	TRINITY_DN24461_c0_g1
GO:0008757	TRINITY_DN25088_c0_g1
GO:0008757	TRINITY_DN70011_c0_g1
GO:0008757	TRINITY_DN13992_c0_g1
GO:0008757	TRINITY_DN14100_c0_g2
GO:0008757	TRINITY_DN3209_c0_g2
GO:0008757	TRINITY_DN9686_c0_g1
