term	name
GO:0036465	synaptic vesicle recycling
GO:0036473	obsolete cell death in response to oxidative stress
GO:0036474	obsolete cell death in response to hydrogen peroxide
GO:0036498	IRE1-mediated unfolded protein response
GO:0036500	ATF6-mediated unfolded protein response
GO:0036503	ERAD pathway
GO:0038001	paracrine signaling
GO:0038018	Wnt receptor catabolic process
GO:0038061	non-canonical NF-kappaB signal transduction
GO:0038093	Fc receptor signaling pathway
GO:0038094	Fc-gamma receptor signaling pathway
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis
GO:0038111	interleukin-7-mediated signaling pathway
GO:0039531	regulation of cytoplasmic pattern recognition receptor signaling pathway
GO:0039532	negative regulation of cytoplasmic pattern recognition receptor signaling pathway
GO:0039535	regulation of RIG-I signaling pathway
GO:0039536	negative regulation of RIG-I signaling pathway
GO:0039694	viral RNA genome replication
GO:0040001	establishment of mitotic spindle localization
GO:0040007	growth
GO:0040008	regulation of growth
GO:0040009	regulation of growth rate
GO:0040010	positive regulation of growth rate
GO:0040011	locomotion
GO:0040012	regulation of locomotion
GO:0040013	negative regulation of locomotion
GO:0040014	regulation of multicellular organism growth
GO:0040015	negative regulation of multicellular organism growth
GO:0040016	embryonic cleavage
GO:0040017	positive regulation of locomotion
GO:0040018	positive regulation of multicellular organism growth
GO:0040019	positive regulation of embryonic development
GO:0040020	regulation of meiotic nuclear division
GO:0040025	vulval development
GO:0040029	epigenetic regulation of gene expression
GO:0040030	obsolete regulation of molecular function, epigenetic
GO:0040031	snRNA modification
GO:0040034	regulation of development, heterochronic
GO:0040036	regulation of fibroblast growth factor receptor signaling pathway
GO:0042023	DNA endoreduplication
GO:0042026	protein refolding
GO:0042040	metal incorporation into metallo-molybdopterin complex
GO:0042044	fluid transport
GO:0042048	olfactory behavior
GO:0042051	compound eye photoreceptor development
GO:0042052	rhabdomere development
GO:0042058	regulation of epidermal growth factor receptor signaling pathway
GO:0042060	wound healing
GO:0042063	gliogenesis
GO:0042067	establishment of ommatidial planar polarity
GO:0042098	T cell proliferation
GO:0042100	B cell proliferation
GO:0042102	positive regulation of T cell proliferation
GO:0042104	positive regulation of activated T cell proliferation
GO:0042110	T cell activation
GO:0042113	B cell activation
GO:0042119	neutrophil activation
GO:0042126	nitrate metabolic process
GO:0042127	regulation of cell population proliferation
GO:0042128	nitrate assimilation
GO:0042129	regulation of T cell proliferation
GO:0042130	negative regulation of T cell proliferation
GO:0042133	obsolete neurotransmitter metabolic process
GO:0042135	obsolete neurotransmitter catabolic process
GO:0042136	obsolete neurotransmitter biosynthetic process
GO:0042138	meiotic DNA double-strand break formation
GO:0042144	vacuole fusion, non-autophagic
GO:0042147	retrograde transport, endosome to Golgi
GO:0042148	DNA strand invasion
GO:0042149	cellular response to glucose starvation
GO:0042157	lipoprotein metabolic process
GO:0042158	lipoprotein biosynthetic process
GO:0042159	lipoprotein catabolic process
GO:0042168	heme metabolic process
GO:0042173	regulation of sporulation resulting in formation of a cellular spore
GO:0042176	regulation of protein catabolic process
GO:0042177	negative regulation of protein catabolic process
GO:0042178	xenobiotic catabolic process
GO:0042180	cellular ketone metabolic process
GO:0042181	ketone biosynthetic process
GO:0042182	ketone catabolic process
GO:0042214	terpene metabolic process
GO:0042218	1-aminocyclopropane-1-carboxylate biosynthetic process
GO:0042219	cellular modified amino acid catabolic process
GO:0042221	response to chemical
GO:0042244	spore wall assembly
GO:0042245	RNA repair
GO:0042246	tissue regeneration
GO:0042254	ribosome biogenesis
GO:0042255	ribosome assembly
GO:0042262	DNA protection
GO:0042269	regulation of natural killer cell mediated cytotoxicity
GO:0042273	ribosomal large subunit biogenesis
GO:0042274	ribosomal small subunit biogenesis
GO:0042276	error-prone translesion synthesis
GO:0042278	purine nucleoside metabolic process
GO:0042303	molting cycle
GO:0042304	regulation of fatty acid biosynthetic process
GO:0042306	regulation of protein import into nucleus
GO:0042307	positive regulation of protein import into nucleus
GO:0042311	vasodilation
GO:0042325	regulation of phosphorylation
GO:0042326	negative regulation of phosphorylation
GO:0042327	positive regulation of phosphorylation
GO:0042330	taxis
GO:0042335	cuticle development
GO:0042339	keratan sulfate metabolic process
GO:0042340	keratan sulfate catabolic process
GO:0042343	indole glucosinolate metabolic process
GO:0042344	indole glucosinolate catabolic process
GO:0042350	GDP-L-fucose biosynthetic process
GO:0042351	'de novo' GDP-L-fucose biosynthetic process
GO:0042352	GDP-L-fucose salvage
GO:0042353	fucose biosynthetic process
GO:0042357	thiamine diphosphate metabolic process
GO:0042360	vitamin E metabolic process
GO:0042362	fat-soluble vitamin biosynthetic process
GO:0042364	water-soluble vitamin biosynthetic process
GO:0042372	phylloquinone biosynthetic process
GO:0042374	phylloquinone metabolic process
GO:0042391	regulation of membrane potential
GO:0042398	cellular modified amino acid biosynthetic process
GO:0042401	biogenic amine biosynthetic process
GO:0042402	cellular biogenic amine catabolic process
GO:0042407	cristae formation
GO:0042425	choline biosynthetic process
GO:0042430	indole-containing compound metabolic process
GO:0042435	indole-containing compound biosynthetic process
GO:0042436	indole-containing compound catabolic process
GO:0042439	ethanolamine-containing compound metabolic process
GO:0042440	pigment metabolic process
GO:0042441	eye pigment metabolic process
GO:0042445	hormone metabolic process
GO:0042446	hormone biosynthetic process
GO:0042447	hormone catabolic process
GO:0042450	arginine biosynthetic process via ornithine
GO:0042451	purine nucleoside biosynthetic process
GO:0042454	ribonucleoside catabolic process
GO:0042455	ribonucleoside biosynthetic process
GO:0042461	photoreceptor cell development
GO:0042462	eye photoreceptor cell development
GO:0042471	ear morphogenesis
GO:0042472	inner ear morphogenesis
GO:0042476	odontogenesis
GO:0042478	regulation of eye photoreceptor cell development
GO:0042479	positive regulation of eye photoreceptor cell development
GO:0042537	benzene-containing compound metabolic process
GO:0042538	hyperosmotic salinity response
GO:0042539	hypotonic salinity response
GO:0042542	response to hydrogen peroxide
GO:0042545	cell wall modification
GO:0042546	cell wall biogenesis
GO:0042547	cell wall modification involved in multidimensional cell growth
GO:0042548	regulation of photosynthesis, light reaction
GO:0042549	photosystem II stabilization
GO:0042550	photosystem I stabilization
GO:0042552	myelination
GO:0042554	superoxide anion generation
GO:0042558	pteridine-containing compound metabolic process
GO:0042559	pteridine-containing compound biosynthetic process
GO:0042572	retinol metabolic process
GO:0042573	retinoic acid metabolic process
GO:0042574	retinal metabolic process
GO:0042590	antigen processing and presentation of exogenous peptide antigen via MHC class I
GO:0042592	homeostatic process
GO:0042593	glucose homeostasis
GO:0042594	response to starvation
GO:0042631	cellular response to water deprivation
GO:0042632	cholesterol homeostasis
GO:0042633	hair cycle
GO:0042659	regulation of cell fate specification
GO:0042692	muscle cell differentiation
GO:0042698	ovulation cycle
GO:0042706	eye photoreceptor cell fate commitment
GO:0042714	dosage compensation complex assembly
GO:0042723	thiamine-containing compound metabolic process
GO:0042724	thiamine-containing compound biosynthetic process
GO:0042726	flavin-containing compound metabolic process
GO:0042727	flavin-containing compound biosynthetic process
GO:0042728	flavin-containing compound catabolic process
GO:0042732	D-xylose metabolic process
GO:0042742	defense response to bacterium
GO:0042743	hydrogen peroxide metabolic process
GO:0042744	hydrogen peroxide catabolic process
GO:0042745	circadian sleep/wake cycle
GO:0042747	circadian sleep/wake cycle, REM sleep
GO:0042749	regulation of circadian sleep/wake cycle
GO:0042752	regulation of circadian rhythm
GO:0042753	positive regulation of circadian rhythm
GO:0042754	negative regulation of circadian rhythm
GO:0042756	drinking behavior
GO:0042759	long-chain fatty acid biosynthetic process
GO:0042761	very long-chain fatty acid biosynthetic process
GO:0042762	regulation of sulfur metabolic process
GO:0042766	obsolete nucleosome mobilization
GO:0042769	obsolete DNA damage response, detection of DNA damage
GO:0042770	signal transduction in response to DNA damage
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator
GO:0042772	DNA damage response, signal transduction resulting in transcription
GO:0042773	ATP synthesis coupled electron transport
GO:0042775	mitochondrial ATP synthesis coupled electron transport
GO:0042779	obsolete tRNA 3'-trailer cleavage
GO:0042780	tRNA 3'-end processing
GO:0042789	mRNA transcription by RNA polymerase II
GO:0042790	nucleolar large rRNA transcription by RNA polymerase I
GO:0042793	plastid transcription
GO:0042794	plastid rRNA transcription
GO:0042851	L-alanine metabolic process
GO:0042853	L-alanine catabolic process
GO:0042866	pyruvate biosynthetic process
GO:0042868	antisense RNA metabolic process
GO:0042873	aldonate transmembrane transport
GO:0042886	amide transport
GO:0042904	9-cis-retinoic acid biosynthetic process
GO:0042905	9-cis-retinoic acid metabolic process
GO:0042906	xanthine transport
GO:0042908	xenobiotic transport
GO:0042938	dipeptide transport
GO:0042939	tripeptide transport
GO:0042946	glucoside transport
GO:0042981	regulation of apoptotic process
GO:0042982	amyloid precursor protein metabolic process
GO:0042989	sequestering of actin monomers
GO:0043001	Golgi to plasma membrane protein transport
GO:0043007	maintenance of rDNA
GO:0043009	chordate embryonic development
GO:0043010	camera-type eye development
GO:0043029	T cell homeostasis
GO:0043030	regulation of macrophage activation
GO:0043038	amino acid activation
GO:0043039	tRNA aminoacylation
GO:0043043	peptide biosynthetic process
GO:0043052	thermotaxis
GO:0043056	forward locomotion
GO:0043060	meiotic metaphase I homologous chromosome alignment
GO:0043062	extracellular structure organization
GO:0043065	positive regulation of apoptotic process
GO:0043066	negative regulation of apoptotic process
GO:0043067	regulation of programmed cell death
GO:0043068	positive regulation of programmed cell death
GO:0043069	negative regulation of programmed cell death
GO:0043085	positive regulation of catalytic activity
GO:0043086	negative regulation of catalytic activity
GO:0043087	regulation of GTPase activity
GO:0043090	amino acid import
GO:0043094	cellular metabolic compound salvage
GO:0043096	purine nucleobase salvage
GO:0043097	pyrimidine nucleoside salvage
GO:0043100	pyrimidine nucleobase salvage
GO:0043101	purine-containing compound salvage
GO:0043102	amino acid salvage
GO:0043111	replication fork arrest
GO:0043112	receptor metabolic process
GO:0043113	receptor clustering
GO:0043122	regulation of canonical NF-kappaB signal transduction
GO:0043123	positive regulation of canonical NF-kappaB signal transduction
GO:0043132	NAD transport
GO:0043144	sno(s)RNA processing
GO:0043149	stress fiber assembly
GO:0043153	entrainment of circadian clock by photoperiod
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0043155	negative regulation of photosynthesis, light reaction
GO:0043157	response to cation stress
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0043170	macromolecule metabolic process
GO:0043171	peptide catabolic process
GO:0043173	nucleotide salvage
GO:0043174	nucleoside salvage
GO:0043181	vacuolar sequestering
GO:0043200	response to amino acid
GO:0043201	response to L-leucine
GO:0043207	response to external biotic stimulus
GO:0043242	negative regulation of protein-containing complex disassembly
GO:0043243	positive regulation of protein-containing complex disassembly
GO:0043244	regulation of protein-containing complex disassembly
GO:0043248	proteasome assembly
GO:0043254	regulation of protein-containing complex assembly
GO:0043255	regulation of carbohydrate biosynthetic process
GO:0043266	regulation of potassium ion transport
GO:0043267	negative regulation of potassium ion transport
GO:0043268	positive regulation of potassium ion transport
GO:0043269	regulation of monoatomic ion transport
GO:0043270	positive regulation of monoatomic ion transport
GO:0043271	negative regulation of monoatomic ion transport
GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0043288	apocarotenoid metabolic process
GO:0043289	apocarotenoid biosynthetic process
GO:0043290	apocarotenoid catabolic process
GO:0043297	apical junction assembly
GO:0043299	leukocyte degranulation
GO:0043300	regulation of leukocyte degranulation
GO:0043302	positive regulation of leukocyte degranulation
GO:0043312	neutrophil degranulation
GO:0043321	regulation of natural killer cell degranulation
GO:0043323	positive regulation of natural killer cell degranulation
GO:0043324	pigment metabolic process involved in developmental pigmentation
GO:0043326	chemotaxis to folate
GO:0043327	chemotaxis to cAMP
GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
GO:0043330	response to exogenous dsRNA
GO:0043331	response to dsRNA
GO:0043368	positive T cell selection
GO:0043383	negative T cell selection
GO:0043388	positive regulation of DNA binding
GO:0043392	negative regulation of DNA binding
GO:0043393	regulation of protein binding
GO:0043401	steroid hormone receptor signaling pathway
GO:0043403	skeletal muscle tissue regeneration
GO:0043405	regulation of MAP kinase activity
GO:0043406	positive regulation of MAP kinase activity
GO:0043407	negative regulation of MAP kinase activity
GO:0043408	regulation of MAPK cascade
GO:0043409	negative regulation of MAPK cascade
GO:0043410	positive regulation of MAPK cascade
GO:0043412	macromolecule modification
GO:0043413	macromolecule glycosylation
GO:0043414	macromolecule methylation
GO:0043415	positive regulation of skeletal muscle tissue regeneration
GO:0043416	regulation of skeletal muscle tissue regeneration
GO:0043433	negative regulation of DNA-binding transcription factor activity
GO:0043434	response to peptide hormone
GO:0043436	oxoacid metabolic process
GO:0043446	cellular alkane metabolic process
GO:0043447	alkane biosynthetic process
GO:0043449	cellular alkene metabolic process
GO:0043450	alkene biosynthetic process
GO:0043455	regulation of secondary metabolic process
GO:0043457	regulation of cellular respiration
GO:0043461	proton-transporting ATP synthase complex assembly
GO:0043462	regulation of ATP-dependent activity
GO:0043467	regulation of generation of precursor metabolites and energy
GO:0043470	regulation of carbohydrate catabolic process
GO:0043473	pigmentation
GO:0043474	pigment metabolic process involved in pigmentation
GO:0043476	pigment accumulation
GO:0043478	pigment accumulation in response to UV light
GO:0043479	pigment accumulation in tissues in response to UV light
GO:0043480	pigment accumulation in tissues
GO:0043481	anthocyanin accumulation in tissues in response to UV light
GO:0043482	cellular pigment accumulation
GO:0043484	regulation of RNA splicing
GO:0043485	endosome to pigment granule transport
GO:0043486	obsolete histone exchange
GO:0043487	regulation of RNA stability
GO:0043488	regulation of mRNA stability
GO:0043489	RNA stabilization
GO:0043496	regulation of protein homodimerization activity
GO:0043506	regulation of JUN kinase activity
GO:0043507	positive regulation of JUN kinase activity
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator
GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator
GO:0043519	regulation of myosin II filament organization
GO:0043520	regulation of myosin II filament assembly
GO:0043523	regulation of neuron apoptotic process
GO:0043524	negative regulation of neuron apoptotic process
GO:0043535	regulation of blood vessel endothelial cell migration
GO:0043537	negative regulation of blood vessel endothelial cell migration
GO:0043543	protein acylation
GO:0043545	molybdopterin cofactor metabolic process
GO:0043547	positive regulation of GTPase activity
GO:0043549	regulation of kinase activity
GO:0043550	regulation of lipid kinase activity
GO:0043551	obsolete regulation of phosphatidylinositol 3-kinase activity
GO:0043552	obsolete positive regulation of phosphatidylinositol 3-kinase activity
GO:0043562	cellular response to nitrogen levels
GO:0043567	regulation of insulin-like growth factor receptor signaling pathway
GO:0043568	positive regulation of insulin-like growth factor receptor signaling pathway
GO:0043570	maintenance of DNA repeat elements
GO:0043572	plastid fission
GO:0043574	peroxisomal transport
GO:0043583	ear development
GO:0043584	nose development
GO:0043588	skin development
GO:0043603	amide metabolic process
GO:0043604	amide biosynthetic process
GO:0043605	amide catabolic process
GO:0043609	regulation of carbon utilization
GO:0043615	astrocyte cell migration
GO:0043617	cellular response to sucrose starvation
GO:0043618	obsolete regulation of transcription from RNA polymerase II promoter in response to stress
GO:0043620	obsolete regulation of DNA-templated transcription in response to stress
GO:0043622	cortical microtubule organization
GO:0043627	response to estrogen
GO:0043628	regulatory ncRNA 3'-end processing
GO:0043629	obsolete ncRNA polyadenylation
GO:0043630	obsolete ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process
GO:0043631	obsolete RNA polyadenylation
GO:0043632	modification-dependent macromolecule catabolic process
GO:0043633	polyadenylation-dependent RNA catabolic process
GO:0043634	polyadenylation-dependent ncRNA catabolic process
GO:0043647	inositol phosphate metabolic process
GO:0043648	dicarboxylic acid metabolic process
GO:0043649	dicarboxylic acid catabolic process
GO:0043650	dicarboxylic acid biosynthetic process
GO:0043651	linoleic acid metabolic process
GO:0043666	regulation of phosphoprotein phosphatase activity
GO:0043686	co-translational protein modification
GO:0043687	post-translational protein modification
GO:0043691	reverse cholesterol transport
GO:0043692	monoterpene metabolic process
GO:0043693	monoterpene biosynthetic process
GO:0043696	dedifferentiation
GO:0043697	cell dedifferentiation
GO:0043900	obsolete regulation of multi-organism process
GO:0043901	obsolete negative regulation of multi-organism process
GO:0043902	obsolete positive regulation of multi-organism process
GO:0043903	regulation of biological process involved in symbiotic interaction
GO:0043921	modulation by host of viral transcription
GO:0043922	negative regulation by host of viral transcription
GO:0043923	positive regulation by host of viral transcription
GO:0043928	obsolete exonucleolytic catabolism of deadenylated mRNA
GO:0043933	protein-containing complex organization
GO:0043934	sporulation
GO:0043935	sexual sporulation resulting in formation of a cellular spore
GO:0043937	regulation of sporulation
GO:0043938	positive regulation of sporulation
GO:0043940	regulation of sexual sporulation resulting in formation of a cellular spore
GO:0043949	regulation of cAMP-mediated signaling
GO:0043951	negative regulation of cAMP-mediated signaling
GO:0043953	protein transport by the Tat complex
GO:0043954	cellular component maintenance
GO:0043966	obsolete histone H3 acetylation
GO:0043967	obsolete histone H4 acetylation
GO:0043968	obsolete histone H2A acetylation
GO:0043970	obsolete histone H3-K9 acetylation
GO:0043971	obsolete histone H3-K18 acetylation
GO:0043972	obsolete histone H3-K23 acetylation
GO:0043985	obsolete histone H4-R3 methylation
GO:0043987	obsolete histone H3-S10 phosphorylation
GO:0043988	obsolete histone H3-S28 phosphorylation
GO:0044000	obsolete movement in host
GO:0044002	acquisition of nutrients from host
GO:0044003	modulation by symbiont of host process
GO:0044030	obsolete regulation of DNA methylation
GO:0044033	obsolete multi-organism metabolic process
GO:0044035	obsolete multi-organism catabolic process
GO:0044036	cell wall macromolecule metabolic process
GO:0044038	cell wall macromolecule biosynthetic process
GO:0044040	obsolete multi-organism carbohydrate metabolic process
GO:0044041	obsolete multi-organism carbohydrate catabolic process
GO:0044042	glucan metabolic process
GO:0044057	regulation of system process
GO:0044062	regulation of excretion
GO:0044068	symbiont-mediated perturbation of host cellular process
GO:0044070	regulation of monoatomic anion transport
GO:0044085	cellular component biogenesis
GO:0044087	regulation of cellular component biogenesis
GO:0044088	regulation of vacuole organization
GO:0044089	positive regulation of cellular component biogenesis
GO:0044090	positive regulation of vacuole organization
GO:0044091	membrane biogenesis
GO:0044092	negative regulation of molecular function
GO:0044093	positive regulation of molecular function
GO:0044107	obsolete cellular alcohol metabolic process
GO:0044108	obsolete cellular alcohol biosynthetic process
GO:0044109	obsolete cellular alcohol catabolic process
GO:0044111	formation of structure involved in a symbiotic process
GO:0044154	obsolete histone H3-K14 acetylation
GO:0044182	filamentous growth of a population of unicellular organisms
GO:0044208	'de novo' AMP biosynthetic process
GO:0044209	AMP salvage
GO:0044237	cellular metabolic process
GO:0044238	primary metabolic process
GO:0044242	cellular lipid catabolic process
GO:0044245	polysaccharide digestion
GO:0044247	obsolete cellular polysaccharide catabolic process
GO:0044248	cellular catabolic process
GO:0044249	cellular biosynthetic process
GO:0044255	cellular lipid metabolic process
GO:0044260	obsolete cellular macromolecule metabolic process
GO:0044262	obsolete cellular carbohydrate metabolic process
GO:0044264	obsolete cellular polysaccharide metabolic process
GO:0044265	obsolete cellular macromolecule catabolic process
GO:0044270	obsolete cellular nitrogen compound catabolic process
GO:0044271	obsolete cellular nitrogen compound biosynthetic process
GO:0044272	sulfur compound biosynthetic process
GO:0044273	sulfur compound catabolic process
GO:0044275	obsolete cellular carbohydrate catabolic process
GO:0044277	cell wall disassembly
GO:0044278	disruption of cell wall in another organism
GO:0044281	small molecule metabolic process
GO:0044282	small molecule catabolic process
GO:0044283	small molecule biosynthetic process
GO:0044319	wound healing, spreading of cells
GO:0044344	cellular response to fibroblast growth factor stimulus
GO:0044346	fibroblast apoptotic process
GO:0044347	cell wall polysaccharide catabolic process
GO:0044375	regulation of peroxisome size
GO:0044380	protein localization to cytoskeleton
GO:0044396	actin cortical patch organization
GO:0044403	biological process involved in symbiotic interaction
GO:0044409	symbiont entry into host
GO:0044417	translocation of molecules into host
GO:0044419	biological process involved in interspecies interaction between organisms
GO:0044539	long-chain fatty acid import into cell
GO:0044550	secondary metabolite biosynthetic process
GO:0044703	multi-organism reproductive process
GO:0044706	multi-multicellular organism process
GO:0044728	obsolete DNA methylation or demethylation
GO:0044743	protein transmembrane import into intracellular organelle
GO:0044764	obsolete multi-organism cellular process
GO:0044766	obsolete multi-organism transport
GO:0044770	cell cycle phase transition
GO:0044772	mitotic cell cycle phase transition
GO:0044773	mitotic DNA damage checkpoint signaling
GO:0044774	mitotic DNA integrity checkpoint signaling
GO:0044778	meiotic DNA integrity checkpoint signaling
GO:0044782	cilium organization
GO:0044786	cell cycle DNA replication
GO:0044788	modulation by host of viral process
GO:0044794	positive regulation by host of viral process
GO:0044804	nucleophagy
GO:0044805	obsolete late nucleophagy
GO:0044818	mitotic G2/M transition checkpoint
GO:0044819	mitotic G1/S transition checkpoint signaling
GO:0044827	modulation by host of viral genome replication
GO:0044829	positive regulation by host of viral genome replication
GO:0044839	cell cycle G2/M phase transition
GO:0044843	cell cycle G1/S phase transition
GO:0044849	estrous cycle
GO:0045003	double-strand break repair via synthesis-dependent strand annealing
GO:0045004	DNA replication proofreading
GO:0045005	DNA-templated DNA replication maintenance of fidelity
GO:0045008	depyrimidination
GO:0045010	actin nucleation
GO:0045013	carbon catabolite repression of transcription
GO:0045014	carbon catabolite repression of transcription by glucose
GO:0045017	glycerolipid biosynthetic process
GO:0045019	negative regulation of nitric oxide biosynthetic process
GO:0045022	early endosome to late endosome transport
GO:0045026	plasma membrane fusion
GO:0045036	protein targeting to chloroplast
GO:0045037	protein import into chloroplast stroma
GO:0045038	protein import into chloroplast thylakoid membrane
GO:0045041	protein import into mitochondrial intermembrane space
GO:0045047	protein targeting to ER
GO:0045048	protein insertion into ER membrane
GO:0045053	protein retention in Golgi apparatus
GO:0045055	regulated exocytosis
GO:0045058	T cell selection
GO:0045059	positive thymic T cell selection
GO:0045060	negative thymic T cell selection
GO:0045061	thymic T cell selection
GO:0045069	regulation of viral genome replication
GO:0045070	positive regulation of viral genome replication
GO:0045071	negative regulation of viral genome replication
GO:0045087	innate immune response
GO:0045088	regulation of innate immune response
GO:0045089	positive regulation of innate immune response
GO:0045091	regulation of single stranded viral RNA replication via double stranded DNA intermediate
GO:0045103	intermediate filament-based process
GO:0045104	intermediate filament cytoskeleton organization
GO:0045105	intermediate filament polymerization or depolymerization
GO:0045107	intermediate filament polymerization
GO:0045108	regulation of intermediate filament polymerization or depolymerization
GO:0045109	intermediate filament organization
GO:0045116	protein neddylation
GO:0045128	negative regulation of reciprocal meiotic recombination
GO:0045132	meiotic chromosome segregation
GO:0045137	development of primary sexual characteristics
GO:0045143	homologous chromosome segregation
GO:0045144	meiotic sister chromatid segregation
GO:0045165	cell fate commitment
GO:0045168	cell-cell signaling involved in cell fate commitment
GO:0045175	basal protein localization
GO:0045176	apical protein localization
GO:0045184	establishment of protein localization
GO:0045185	maintenance of protein location
GO:0045186	zonula adherens assembly
GO:0045187	regulation of circadian sleep/wake cycle, sleep
GO:0045190	isotype switching
GO:0045191	regulation of isotype switching
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity
GO:0045198	establishment of epithelial cell apical/basal polarity
GO:0045199	maintenance of epithelial cell apical/basal polarity
GO:0045214	sarcomere organization
GO:0045216	cell-cell junction organization
GO:0045223	regulation of CD4 production
GO:0045225	negative regulation of CD4 production
GO:0045229	external encapsulating structure organization
GO:0045292	mRNA cis splicing, via spliceosome
GO:0045314	regulation of compound eye photoreceptor development
GO:0045315	positive regulation of compound eye photoreceptor development
GO:0045321	leukocyte activation
GO:0045324	late endosome to vacuole transport
GO:0045332	phospholipid translocation
GO:0045333	cellular respiration
GO:0045337	farnesyl diphosphate biosynthetic process
GO:0045338	farnesyl diphosphate metabolic process
GO:0045346	regulation of MHC class II biosynthetic process
GO:0045347	negative regulation of MHC class II biosynthetic process
GO:0045428	regulation of nitric oxide biosynthetic process
GO:0045429	positive regulation of nitric oxide biosynthetic process
GO:0045444	fat cell differentiation
GO:0045451	pole plasm oskar mRNA localization
GO:0045454	cell redox homeostasis
GO:0045471	response to ethanol
GO:0045472	response to ether
GO:0045475	locomotor rhythm
GO:0045476	nurse cell apoptotic process
GO:0045477	regulation of nurse cell apoptotic process
GO:0045487	gibberellin catabolic process
GO:0045488	pectin metabolic process
GO:0045489	pectin biosynthetic process
GO:0045490	pectin catabolic process
GO:0045491	xylan metabolic process
GO:0045492	xylan biosynthetic process
GO:0045493	xylan catabolic process
GO:0045494	photoreceptor cell maintenance
GO:0045540	regulation of cholesterol biosynthetic process
GO:0045541	negative regulation of cholesterol biosynthetic process
GO:0045570	regulation of imaginal disc growth
GO:0045571	negative regulation of imaginal disc growth
GO:0045580	regulation of T cell differentiation
GO:0045581	negative regulation of T cell differentiation
GO:0045582	positive regulation of T cell differentiation
GO:0045595	regulation of cell differentiation
GO:0045596	negative regulation of cell differentiation
GO:0045597	positive regulation of cell differentiation
GO:0045598	regulation of fat cell differentiation
GO:0045599	negative regulation of fat cell differentiation
GO:0045604	regulation of epidermal cell differentiation
GO:0045610	regulation of hemocyte differentiation
GO:0045611	negative regulation of hemocyte differentiation
GO:0045613	regulation of plasmatocyte differentiation
GO:0045614	negative regulation of plasmatocyte differentiation
GO:0045616	regulation of keratinocyte differentiation
GO:0045619	regulation of lymphocyte differentiation
GO:0045620	negative regulation of lymphocyte differentiation
GO:0045621	positive regulation of lymphocyte differentiation
GO:0045637	regulation of myeloid cell differentiation
GO:0045639	positive regulation of myeloid cell differentiation
GO:0045652	regulation of megakaryocyte differentiation
GO:0045654	positive regulation of megakaryocyte differentiation
GO:0045655	regulation of monocyte differentiation
GO:0045657	positive regulation of monocyte differentiation
GO:0045664	regulation of neuron differentiation
GO:0045665	negative regulation of neuron differentiation
GO:0045666	positive regulation of neuron differentiation
GO:0045667	regulation of osteoblast differentiation
GO:0045669	positive regulation of osteoblast differentiation
GO:0045682	regulation of epidermis development
GO:0045685	regulation of glial cell differentiation
GO:0045686	negative regulation of glial cell differentiation
GO:0045694	regulation of embryo sac egg cell differentiation
GO:0045717	negative regulation of fatty acid biosynthetic process
GO:0045723	positive regulation of fatty acid biosynthetic process
GO:0045727	positive regulation of translation
GO:0045732	positive regulation of protein catabolic process
GO:0045733	acetate catabolic process
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity
GO:0045737	positive regulation of cyclin-dependent protein serine/threonine kinase activity
GO:0045738	negative regulation of DNA repair
GO:0045739	positive regulation of DNA repair
GO:0045740	positive regulation of DNA replication
GO:0045744	negative regulation of G protein-coupled receptor signaling pathway
GO:0045746	negative regulation of Notch signaling pathway
GO:0045747	positive regulation of Notch signaling pathway
GO:0045760	positive regulation of action potential
GO:0045761	regulation of adenylate cyclase activity
GO:0045763	negative regulation of cellular amino acid metabolic process
GO:0045764	positive regulation of amino acid metabolic process
GO:0045765	regulation of angiogenesis
GO:0045766	positive regulation of angiogenesis
GO:0045773	positive regulation of axon extension
GO:0045776	negative regulation of blood pressure
GO:0045777	positive regulation of blood pressure
GO:0045778	positive regulation of ossification
GO:0045785	positive regulation of cell adhesion
GO:0045786	negative regulation of cell cycle
GO:0045787	positive regulation of cell cycle
GO:0045792	negative regulation of cell size
GO:0045793	positive regulation of cell size
GO:0045806	negative regulation of endocytosis
GO:0045807	positive regulation of endocytosis
GO:0045814	negative regulation of gene expression, epigenetic
GO:0045815	transcription initiation-coupled chromatin remodeling
GO:0045821	positive regulation of glycolytic process
GO:0045822	negative regulation of heart contraction
GO:0045823	positive regulation of heart contraction
GO:0045824	negative regulation of innate immune response
GO:0045827	negative regulation of isoprenoid metabolic process
GO:0045828	positive regulation of isoprenoid metabolic process
